filename,modulation,scenario,snr_level,phase_noise,iq_imbalance,jamming,amplitude_dist,path
64-QAM_Clean_35.png,64-QAM,Clean,High,0,0,0,0,64-QAM/64-QAM_Clean_35.png
64-QAM_JammingOnly_57.png,64-QAM,JammingOnly,Medium,0,0,1,0,64-QAM/64-QAM_JammingOnly_57.png
64-QAM_IQImbalanceOnly_1.png,64-QAM,IQImbalanceOnly,Medium,0,1,0,0,64-QAM/64-QAM_IQImbalanceOnly_1.png
64-QAM_PhaseNoiseOnly_49.png,64-QAM,PhaseNoiseOnly,Medium,1,0,0,0,64-QAM/64-QAM_PhaseNoiseOnly_49.png
64-QAM_IQImbalanceOnly_17.png,64-QAM,IQImbalanceOnly,Medium,0,1,0,0,64-QAM/64-QAM_IQImbalanceOnly_17.png
64-QAM_Mixed_Medium_10.png,64-QAM,Mixed_Medium,Medium,1,1,0,0,64-QAM/64-QAM_Mixed_Medium_10.png
64-QAM_Mixed_Medium_58.png,64-QAM,Mixed_Medium,Medium,1,1,0,0,64-QAM/64-QAM_Mixed_Medium_58.png
64-QAM_Mixed_Medium_42.png,64-QAM,Mixed_Medium,Medium,1,1,0,0,64-QAM/64-QAM_Mixed_Medium_42.png
64-QAM_JammingOnly_39.png,64-QAM,JammingOnly,Medium,0,0,1,0,64-QAM/64-QAM_JammingOnly_39.png
64-QAM_PhaseNoiseOnly_23.png,64-QAM,PhaseNoiseOnly,Medium,1,0,0,0,64-QAM/64-QAM_PhaseNoiseOnly_23.png
64-QAM_Mixed_Medium_41.png,64-QAM,Mixed_Medium,Medium,1,1,0,0,64-QAM/64-QAM_Mixed_Medium_41.png
64-QAM_Mixed_High_42.png,64-QAM,Mixed_High,High,1,1,1,1,64-QAM/64-QAM_Mixed_High_42.png
64-QAM_IQImbalanceOnly_23.png,64-QAM,IQImbalanceOnly,Medium,0,1,0,0,64-QAM/64-QAM_IQImbalanceOnly_23.png
64-QAM_Clean_1.png,64-QAM,Clean,High,0,0,0,0,64-QAM/64-QAM_Clean_1.png
64-QAM_Clean_8.png,64-QAM,Clean,High,0,0,0,0,64-QAM/64-QAM_Clean_8.png
64-QAM_Mixed_Medium_16.png,64-QAM,Mixed_Medium,Medium,1,1,0,0,64-QAM/64-QAM_Mixed_Medium_16.png
64-QAM_Mixed_High_12.png,64-QAM,Mixed_High,High,1,1,1,1,64-QAM/64-QAM_Mixed_High_12.png
64-QAM_Mixed_Medium_21.png,64-QAM,Mixed_Medium,Medium,1,1,0,0,64-QAM/64-QAM_Mixed_Medium_21.png
64-QAM_IQImbalanceOnly_46.png,64-QAM,IQImbalanceOnly,Medium,0,1,0,0,64-QAM/64-QAM_IQImbalanceOnly_46.png
64-QAM_Mixed_Medium_11.png,64-QAM,Mixed_Medium,Medium,1,1,0,0,64-QAM/64-QAM_Mixed_Medium_11.png
64-QAM_Clean_43.png,64-QAM,Clean,High,0,0,0,0,64-QAM/64-QAM_Clean_43.png
64-QAM_Clean_47.png,64-QAM,Clean,High,0,0,0,0,64-QAM/64-QAM_Clean_47.png
64-QAM_IQImbalanceOnly_41.png,64-QAM,IQImbalanceOnly,Medium,0,1,0,0,64-QAM/64-QAM_IQImbalanceOnly_41.png
64-QAM_Mixed_High_22.png,64-QAM,Mixed_High,High,1,1,1,1,64-QAM/64-QAM_Mixed_High_22.png
64-QAM_PhaseNoiseOnly_34.png,64-QAM,PhaseNoiseOnly,Medium,1,0,0,0,64-QAM/64-QAM_PhaseNoiseOnly_34.png
64-QAM_IQImbalanceOnly_45.png,64-QAM,IQImbalanceOnly,Medium,0,1,0,0,64-QAM/64-QAM_IQImbalanceOnly_45.png
64-QAM_IQImbalanceOnly_29.png,64-QAM,IQImbalanceOnly,Medium,0,1,0,0,64-QAM/64-QAM_IQImbalanceOnly_29.png
64-QAM_IQImbalanceOnly_18.png,64-QAM,IQImbalanceOnly,Medium,0,1,0,0,64-QAM/64-QAM_IQImbalanceOnly_18.png
64-QAM_PhaseNoiseOnly_46.png,64-QAM,PhaseNoiseOnly,Medium,1,0,0,0,64-QAM/64-QAM_PhaseNoiseOnly_46.png
64-QAM_Mixed_Medium_59.png,64-QAM,Mixed_Medium,Medium,1,1,0,0,64-QAM/64-QAM_Mixed_Medium_59.png
64-QAM_Mixed_High_32.png,64-QAM,Mixed_High,High,1,1,1,1,64-QAM/64-QAM_Mixed_High_32.png
64-QAM_JammingOnly_36.png,64-QAM,JammingOnly,Medium,0,0,1,0,64-QAM/64-QAM_JammingOnly_36.png
64-QAM_Mixed_High_10.png,64-QAM,Mixed_High,High,1,1,1,1,64-QAM/64-QAM_Mixed_High_10.png
64-QAM_Mixed_Medium_45.png,64-QAM,Mixed_Medium,Medium,1,1,0,0,64-QAM/64-QAM_Mixed_Medium_45.png
64-QAM_IQImbalanceOnly_42.png,64-QAM,IQImbalanceOnly,Medium,0,1,0,0,64-QAM/64-QAM_IQImbalanceOnly_42.png
64-QAM_Clean_44.png,64-QAM,Clean,High,0,0,0,0,64-QAM/64-QAM_Clean_44.png
64-QAM_PhaseNoiseOnly_50.png,64-QAM,PhaseNoiseOnly,Medium,1,0,0,0,64-QAM/64-QAM_PhaseNoiseOnly_50.png
64-QAM_Mixed_High_52.png,64-QAM,Mixed_High,High,1,1,1,1,64-QAM/64-QAM_Mixed_High_52.png
64-QAM_PhaseNoiseOnly_5.png,64-QAM,PhaseNoiseOnly,Medium,1,0,0,0,64-QAM/64-QAM_PhaseNoiseOnly_5.png
64-QAM_PhaseNoiseOnly_42.png,64-QAM,PhaseNoiseOnly,Medium,1,0,0,0,64-QAM/64-QAM_PhaseNoiseOnly_42.png
64-QAM_Mixed_Medium_29.png,64-QAM,Mixed_Medium,Medium,1,1,0,0,64-QAM/64-QAM_Mixed_Medium_29.png
64-QAM_PhaseNoiseOnly_30.png,64-QAM,PhaseNoiseOnly,Medium,1,0,0,0,64-QAM/64-QAM_PhaseNoiseOnly_30.png
64-QAM_Mixed_Medium_57.png,64-QAM,Mixed_Medium,Medium,1,1,0,0,64-QAM/64-QAM_Mixed_Medium_57.png
64-QAM_Mixed_High_21.png,64-QAM,Mixed_High,High,1,1,1,1,64-QAM/64-QAM_Mixed_High_21.png
64-QAM_Clean_24.png,64-QAM,Clean,High,0,0,0,0,64-QAM/64-QAM_Clean_24.png
64-QAM_Mixed_High_56.png,64-QAM,Mixed_High,High,1,1,1,1,64-QAM/64-QAM_Mixed_High_56.png
64-QAM_Clean_50.png,64-QAM,Clean,High,0,0,0,0,64-QAM/64-QAM_Clean_50.png
64-QAM_Clean_31.png,64-QAM,Clean,High,0,0,0,0,64-QAM/64-QAM_Clean_31.png
64-QAM_Clean_13.png,64-QAM,Clean,High,0,0,0,0,64-QAM/64-QAM_Clean_13.png
64-QAM_Mixed_High_40.png,64-QAM,Mixed_High,High,1,1,1,1,64-QAM/64-QAM_Mixed_High_40.png
64-QAM_Mixed_Medium_47.png,64-QAM,Mixed_Medium,Medium,1,1,0,0,64-QAM/64-QAM_Mixed_Medium_47.png
64-QAM_Clean_6.png,64-QAM,Clean,High,0,0,0,0,64-QAM/64-QAM_Clean_6.png
64-QAM_IQImbalanceOnly_21.png,64-QAM,IQImbalanceOnly,Medium,0,1,0,0,64-QAM/64-QAM_IQImbalanceOnly_21.png
64-QAM_PhaseNoiseOnly_52.png,64-QAM,PhaseNoiseOnly,Medium,1,0,0,0,64-QAM/64-QAM_PhaseNoiseOnly_52.png
64-QAM_Mixed_High_25.png,64-QAM,Mixed_High,High,1,1,1,1,64-QAM/64-QAM_Mixed_High_25.png
64-QAM_Mixed_High_26.png,64-QAM,Mixed_High,High,1,1,1,1,64-QAM/64-QAM_Mixed_High_26.png
64-QAM_Mixed_Medium_26.png,64-QAM,Mixed_Medium,Medium,1,1,0,0,64-QAM/64-QAM_Mixed_Medium_26.png
64-QAM_Mixed_High_31.png,64-QAM,Mixed_High,High,1,1,1,1,64-QAM/64-QAM_Mixed_High_31.png
64-QAM_IQImbalanceOnly_20.png,64-QAM,IQImbalanceOnly,Medium,0,1,0,0,64-QAM/64-QAM_IQImbalanceOnly_20.png
64-QAM_IQImbalanceOnly_4.png,64-QAM,IQImbalanceOnly,Medium,0,1,0,0,64-QAM/64-QAM_IQImbalanceOnly_4.png
64-QAM_IQImbalanceOnly_26.png,64-QAM,IQImbalanceOnly,Medium,0,1,0,0,64-QAM/64-QAM_IQImbalanceOnly_26.png
64-QAM_Clean_55.png,64-QAM,Clean,High,0,0,0,0,64-QAM/64-QAM_Clean_55.png
64-QAM_Mixed_High_46.png,64-QAM,Mixed_High,High,1,1,1,1,64-QAM/64-QAM_Mixed_High_46.png
64-QAM_JammingOnly_31.png,64-QAM,JammingOnly,Medium,0,0,1,0,64-QAM/64-QAM_JammingOnly_31.png
64-QAM_Clean_3.png,64-QAM,Clean,High,0,0,0,0,64-QAM/64-QAM_Clean_3.png
64-QAM_Mixed_Medium_35.png,64-QAM,Mixed_Medium,Medium,1,1,0,0,64-QAM/64-QAM_Mixed_Medium_35.png
64-QAM_Mixed_Medium_33.png,64-QAM,Mixed_Medium,Medium,1,1,0,0,64-QAM/64-QAM_Mixed_Medium_33.png
64-QAM_Clean_5.png,64-QAM,Clean,High,0,0,0,0,64-QAM/64-QAM_Clean_5.png
64-QAM_PhaseNoiseOnly_36.png,64-QAM,PhaseNoiseOnly,Medium,1,0,0,0,64-QAM/64-QAM_PhaseNoiseOnly_36.png
64-QAM_Mixed_High_23.png,64-QAM,Mixed_High,High,1,1,1,1,64-QAM/64-QAM_Mixed_High_23.png
64-QAM_JammingOnly_55.png,64-QAM,JammingOnly,Medium,0,0,1,0,64-QAM/64-QAM_JammingOnly_55.png
64-QAM_Mixed_Medium_17.png,64-QAM,Mixed_Medium,Medium,1,1,0,0,64-QAM/64-QAM_Mixed_Medium_17.png
64-QAM_IQImbalanceOnly_40.png,64-QAM,IQImbalanceOnly,Medium,0,1,0,0,64-QAM/64-QAM_IQImbalanceOnly_40.png
64-QAM_Mixed_High_45.png,64-QAM,Mixed_High,High,1,1,1,1,64-QAM/64-QAM_Mixed_High_45.png
64-QAM_Mixed_Medium_56.png,64-QAM,Mixed_Medium,Medium,1,1,0,0,64-QAM/64-QAM_Mixed_Medium_56.png
64-QAM_Clean_32.png,64-QAM,Clean,High,0,0,0,0,64-QAM/64-QAM_Clean_32.png
64-QAM_Clean_49.png,64-QAM,Clean,High,0,0,0,0,64-QAM/64-QAM_Clean_49.png
64-QAM_IQImbalanceOnly_7.png,64-QAM,IQImbalanceOnly,Medium,0,1,0,0,64-QAM/64-QAM_IQImbalanceOnly_7.png
64-QAM_JammingOnly_46.png,64-QAM,JammingOnly,Medium,0,0,1,0,64-QAM/64-QAM_JammingOnly_46.png
64-QAM_JammingOnly_10.png,64-QAM,JammingOnly,Medium,0,0,1,0,64-QAM/64-QAM_JammingOnly_10.png
64-QAM_Mixed_High_0.png,64-QAM,Mixed_High,High,1,1,1,1,64-QAM/64-QAM_Mixed_High_0.png
64-QAM_Mixed_High_15.png,64-QAM,Mixed_High,High,1,1,1,1,64-QAM/64-QAM_Mixed_High_15.png
64-QAM_IQImbalanceOnly_8.png,64-QAM,IQImbalanceOnly,Medium,0,1,0,0,64-QAM/64-QAM_IQImbalanceOnly_8.png
64-QAM_IQImbalanceOnly_56.png,64-QAM,IQImbalanceOnly,Medium,0,1,0,0,64-QAM/64-QAM_IQImbalanceOnly_56.png
64-QAM_Mixed_High_50.png,64-QAM,Mixed_High,High,1,1,1,1,64-QAM/64-QAM_Mixed_High_50.png
64-QAM_Clean_59.png,64-QAM,Clean,High,0,0,0,0,64-QAM/64-QAM_Clean_59.png
64-QAM_Mixed_High_7.png,64-QAM,Mixed_High,High,1,1,1,1,64-QAM/64-QAM_Mixed_High_7.png
64-QAM_JammingOnly_56.png,64-QAM,JammingOnly,Medium,0,0,1,0,64-QAM/64-QAM_JammingOnly_56.png
64-QAM_Mixed_High_24.png,64-QAM,Mixed_High,High,1,1,1,1,64-QAM/64-QAM_Mixed_High_24.png
64-QAM_JammingOnly_53.png,64-QAM,JammingOnly,Medium,0,0,1,0,64-QAM/64-QAM_JammingOnly_53.png
64-QAM_JammingOnly_25.png,64-QAM,JammingOnly,Medium,0,0,1,0,64-QAM/64-QAM_JammingOnly_25.png
64-QAM_JammingOnly_16.png,64-QAM,JammingOnly,Medium,0,0,1,0,64-QAM/64-QAM_JammingOnly_16.png
64-QAM_JammingOnly_48.png,64-QAM,JammingOnly,Medium,0,0,1,0,64-QAM/64-QAM_JammingOnly_48.png
64-QAM_Clean_26.png,64-QAM,Clean,High,0,0,0,0,64-QAM/64-QAM_Clean_26.png
64-QAM_IQImbalanceOnly_53.png,64-QAM,IQImbalanceOnly,Medium,0,1,0,0,64-QAM/64-QAM_IQImbalanceOnly_53.png
64-QAM_PhaseNoiseOnly_24.png,64-QAM,PhaseNoiseOnly,Medium,1,0,0,0,64-QAM/64-QAM_PhaseNoiseOnly_24.png
64-QAM_Mixed_Medium_49.png,64-QAM,Mixed_Medium,Medium,1,1,0,0,64-QAM/64-QAM_Mixed_Medium_49.png
64-QAM_Mixed_High_58.png,64-QAM,Mixed_High,High,1,1,1,1,64-QAM/64-QAM_Mixed_High_58.png
64-QAM_IQImbalanceOnly_5.png,64-QAM,IQImbalanceOnly,Medium,0,1,0,0,64-QAM/64-QAM_IQImbalanceOnly_5.png
64-QAM_PhaseNoiseOnly_27.png,64-QAM,PhaseNoiseOnly,Medium,1,0,0,0,64-QAM/64-QAM_PhaseNoiseOnly_27.png
64-QAM_PhaseNoiseOnly_8.png,64-QAM,PhaseNoiseOnly,Medium,1,0,0,0,64-QAM/64-QAM_PhaseNoiseOnly_8.png
64-QAM_IQImbalanceOnly_50.png,64-QAM,IQImbalanceOnly,Medium,0,1,0,0,64-QAM/64-QAM_IQImbalanceOnly_50.png
64-QAM_Mixed_High_44.png,64-QAM,Mixed_High,High,1,1,1,1,64-QAM/64-QAM_Mixed_High_44.png
64-QAM_Mixed_High_11.png,64-QAM,Mixed_High,High,1,1,1,1,64-QAM/64-QAM_Mixed_High_11.png
64-QAM_PhaseNoiseOnly_26.png,64-QAM,PhaseNoiseOnly,Medium,1,0,0,0,64-QAM/64-QAM_PhaseNoiseOnly_26.png
64-QAM_Mixed_High_38.png,64-QAM,Mixed_High,High,1,1,1,1,64-QAM/64-QAM_Mixed_High_38.png
64-QAM_JammingOnly_50.png,64-QAM,JammingOnly,Medium,0,0,1,0,64-QAM/64-QAM_JammingOnly_50.png
64-QAM_Mixed_Medium_0.png,64-QAM,Mixed_Medium,Medium,1,1,0,0,64-QAM/64-QAM_Mixed_Medium_0.png
32-APSK_PhaseNoiseOnly_37.png,32-APSK,PhaseNoiseOnly,Medium,1,0,0,0,32-APSK/32-APSK_PhaseNoiseOnly_37.png
32-APSK_JammingOnly_18.png,32-APSK,JammingOnly,Medium,0,0,1,0,32-APSK/32-APSK_JammingOnly_18.png
32-APSK_Mixed_Medium_1.png,32-APSK,Mixed_Medium,Medium,1,1,0,0,32-APSK/32-APSK_Mixed_Medium_1.png
32-APSK_JammingOnly_9.png,32-APSK,JammingOnly,Medium,0,0,1,0,32-APSK/32-APSK_JammingOnly_9.png
32-APSK_Clean_16.png,32-APSK,Clean,High,0,0,0,0,32-APSK/32-APSK_Clean_16.png
32-APSK_PhaseNoiseOnly_59.png,32-APSK,PhaseNoiseOnly,Medium,1,0,0,0,32-APSK/32-APSK_PhaseNoiseOnly_59.png
32-APSK_PhaseNoiseOnly_8.png,32-APSK,PhaseNoiseOnly,Medium,1,0,0,0,32-APSK/32-APSK_PhaseNoiseOnly_8.png
32-APSK_Clean_57.png,32-APSK,Clean,High,0,0,0,0,32-APSK/32-APSK_Clean_57.png
32-APSK_JammingOnly_25.png,32-APSK,JammingOnly,Medium,0,0,1,0,32-APSK/32-APSK_JammingOnly_25.png
32-APSK_IQImbalanceOnly_7.png,32-APSK,IQImbalanceOnly,Medium,0,1,0,0,32-APSK/32-APSK_IQImbalanceOnly_7.png
32-APSK_PhaseNoiseOnly_18.png,32-APSK,PhaseNoiseOnly,Medium,1,0,0,0,32-APSK/32-APSK_PhaseNoiseOnly_18.png
32-APSK_JammingOnly_53.png,32-APSK,JammingOnly,Medium,0,0,1,0,32-APSK/32-APSK_JammingOnly_53.png
32-APSK_Mixed_Medium_38.png,32-APSK,Mixed_Medium,Medium,1,1,0,0,32-APSK/32-APSK_Mixed_Medium_38.png
32-APSK_PhaseNoiseOnly_30.png,32-APSK,PhaseNoiseOnly,Medium,1,0,0,0,32-APSK/32-APSK_PhaseNoiseOnly_30.png
32-APSK_JammingOnly_15.png,32-APSK,JammingOnly,Medium,0,0,1,0,32-APSK/32-APSK_JammingOnly_15.png
32-APSK_IQImbalanceOnly_47.png,32-APSK,IQImbalanceOnly,Medium,0,1,0,0,32-APSK/32-APSK_IQImbalanceOnly_47.png
32-APSK_Mixed_High_46.png,32-APSK,Mixed_High,High,1,1,1,1,32-APSK/32-APSK_Mixed_High_46.png
32-APSK_Clean_22.png,32-APSK,Clean,High,0,0,0,0,32-APSK/32-APSK_Clean_22.png
32-APSK_PhaseNoiseOnly_28.png,32-APSK,PhaseNoiseOnly,Medium,1,0,0,0,32-APSK/32-APSK_PhaseNoiseOnly_28.png
32-APSK_Mixed_Medium_15.png,32-APSK,Mixed_Medium,Medium,1,1,0,0,32-APSK/32-APSK_Mixed_Medium_15.png
32-APSK_IQImbalanceOnly_11.png,32-APSK,IQImbalanceOnly,Medium,0,1,0,0,32-APSK/32-APSK_IQImbalanceOnly_11.png
32-APSK_PhaseNoiseOnly_35.png,32-APSK,PhaseNoiseOnly,Medium,1,0,0,0,32-APSK/32-APSK_PhaseNoiseOnly_35.png
32-APSK_Mixed_Medium_51.png,32-APSK,Mixed_Medium,Medium,1,1,0,0,32-APSK/32-APSK_Mixed_Medium_51.png
32-APSK_IQImbalanceOnly_40.png,32-APSK,IQImbalanceOnly,Medium,0,1,0,0,32-APSK/32-APSK_IQImbalanceOnly_40.png
32-APSK_PhaseNoiseOnly_0.png,32-APSK,PhaseNoiseOnly,Medium,1,0,0,0,32-APSK/32-APSK_PhaseNoiseOnly_0.png
32-APSK_JammingOnly_22.png,32-APSK,JammingOnly,Medium,0,0,1,0,32-APSK/32-APSK_JammingOnly_22.png
32-APSK_Mixed_Medium_14.png,32-APSK,Mixed_Medium,Medium,1,1,0,0,32-APSK/32-APSK_Mixed_Medium_14.png
32-APSK_JammingOnly_32.png,32-APSK,JammingOnly,Medium,0,0,1,0,32-APSK/32-APSK_JammingOnly_32.png
32-APSK_JammingOnly_23.png,32-APSK,JammingOnly,Medium,0,0,1,0,32-APSK/32-APSK_JammingOnly_23.png
32-APSK_IQImbalanceOnly_22.png,32-APSK,IQImbalanceOnly,Medium,0,1,0,0,32-APSK/32-APSK_IQImbalanceOnly_22.png
32-APSK_Mixed_High_13.png,32-APSK,Mixed_High,High,1,1,1,1,32-APSK/32-APSK_Mixed_High_13.png
32-APSK_IQImbalanceOnly_53.png,32-APSK,IQImbalanceOnly,Medium,0,1,0,0,32-APSK/32-APSK_IQImbalanceOnly_53.png
32-APSK_PhaseNoiseOnly_39.png,32-APSK,PhaseNoiseOnly,Medium,1,0,0,0,32-APSK/32-APSK_PhaseNoiseOnly_39.png
32-APSK_IQImbalanceOnly_39.png,32-APSK,IQImbalanceOnly,Medium,0,1,0,0,32-APSK/32-APSK_IQImbalanceOnly_39.png
32-APSK_Mixed_Medium_34.png,32-APSK,Mixed_Medium,Medium,1,1,0,0,32-APSK/32-APSK_Mixed_Medium_34.png
32-APSK_PhaseNoiseOnly_27.png,32-APSK,PhaseNoiseOnly,Medium,1,0,0,0,32-APSK/32-APSK_PhaseNoiseOnly_27.png
32-APSK_IQImbalanceOnly_51.png,32-APSK,IQImbalanceOnly,Medium,0,1,0,0,32-APSK/32-APSK_IQImbalanceOnly_51.png
32-APSK_IQImbalanceOnly_57.png,32-APSK,IQImbalanceOnly,Medium,0,1,0,0,32-APSK/32-APSK_IQImbalanceOnly_57.png
32-APSK_IQImbalanceOnly_26.png,32-APSK,IQImbalanceOnly,Medium,0,1,0,0,32-APSK/32-APSK_IQImbalanceOnly_26.png
32-APSK_IQImbalanceOnly_29.png,32-APSK,IQImbalanceOnly,Medium,0,1,0,0,32-APSK/32-APSK_IQImbalanceOnly_29.png
32-APSK_Clean_41.png,32-APSK,Clean,High,0,0,0,0,32-APSK/32-APSK_Clean_41.png
32-APSK_PhaseNoiseOnly_26.png,32-APSK,PhaseNoiseOnly,Medium,1,0,0,0,32-APSK/32-APSK_PhaseNoiseOnly_26.png
32-APSK_Mixed_Medium_29.png,32-APSK,Mixed_Medium,Medium,1,1,0,0,32-APSK/32-APSK_Mixed_Medium_29.png
32-APSK_IQImbalanceOnly_52.png,32-APSK,IQImbalanceOnly,Medium,0,1,0,0,32-APSK/32-APSK_IQImbalanceOnly_52.png
32-APSK_JammingOnly_5.png,32-APSK,JammingOnly,Medium,0,0,1,0,32-APSK/32-APSK_JammingOnly_5.png
32-APSK_Mixed_Medium_56.png,32-APSK,Mixed_Medium,Medium,1,1,0,0,32-APSK/32-APSK_Mixed_Medium_56.png
32-APSK_Clean_18.png,32-APSK,Clean,High,0,0,0,0,32-APSK/32-APSK_Clean_18.png
32-APSK_PhaseNoiseOnly_4.png,32-APSK,PhaseNoiseOnly,Medium,1,0,0,0,32-APSK/32-APSK_PhaseNoiseOnly_4.png
32-APSK_Mixed_Medium_50.png,32-APSK,Mixed_Medium,Medium,1,1,0,0,32-APSK/32-APSK_Mixed_Medium_50.png
32-APSK_Clean_15.png,32-APSK,Clean,High,0,0,0,0,32-APSK/32-APSK_Clean_15.png
32-APSK_Mixed_High_35.png,32-APSK,Mixed_High,High,1,1,1,1,32-APSK/32-APSK_Mixed_High_35.png
32-APSK_PhaseNoiseOnly_11.png,32-APSK,PhaseNoiseOnly,Medium,1,0,0,0,32-APSK/32-APSK_PhaseNoiseOnly_11.png
32-APSK_IQImbalanceOnly_34.png,32-APSK,IQImbalanceOnly,Medium,0,1,0,0,32-APSK/32-APSK_IQImbalanceOnly_34.png
32-APSK_Mixed_Medium_43.png,32-APSK,Mixed_Medium,Medium,1,1,0,0,32-APSK/32-APSK_Mixed_Medium_43.png
32-APSK_Clean_9.png,32-APSK,Clean,High,0,0,0,0,32-APSK/32-APSK_Clean_9.png
32-APSK_Mixed_Medium_12.png,32-APSK,Mixed_Medium,Medium,1,1,0,0,32-APSK/32-APSK_Mixed_Medium_12.png
32-APSK_Mixed_High_53.png,32-APSK,Mixed_High,High,1,1,1,1,32-APSK/32-APSK_Mixed_High_53.png
32-APSK_IQImbalanceOnly_27.png,32-APSK,IQImbalanceOnly,Medium,0,1,0,0,32-APSK/32-APSK_IQImbalanceOnly_27.png
32-APSK_IQImbalanceOnly_38.png,32-APSK,IQImbalanceOnly,Medium,0,1,0,0,32-APSK/32-APSK_IQImbalanceOnly_38.png
32-APSK_Mixed_Medium_2.png,32-APSK,Mixed_Medium,Medium,1,1,0,0,32-APSK/32-APSK_Mixed_Medium_2.png
32-APSK_Mixed_Medium_52.png,32-APSK,Mixed_Medium,Medium,1,1,0,0,32-APSK/32-APSK_Mixed_Medium_52.png
32-APSK_Mixed_Medium_13.png,32-APSK,Mixed_Medium,Medium,1,1,0,0,32-APSK/32-APSK_Mixed_Medium_13.png
32-APSK_Mixed_Medium_31.png,32-APSK,Mixed_Medium,Medium,1,1,0,0,32-APSK/32-APSK_Mixed_Medium_31.png
32-APSK_PhaseNoiseOnly_17.png,32-APSK,PhaseNoiseOnly,Medium,1,0,0,0,32-APSK/32-APSK_PhaseNoiseOnly_17.png
32-APSK_Clean_32.png,32-APSK,Clean,High,0,0,0,0,32-APSK/32-APSK_Clean_32.png
32-APSK_Mixed_Medium_30.png,32-APSK,Mixed_Medium,Medium,1,1,0,0,32-APSK/32-APSK_Mixed_Medium_30.png
32-APSK_Mixed_High_39.png,32-APSK,Mixed_High,High,1,1,1,1,32-APSK/32-APSK_Mixed_High_39.png
32-APSK_Clean_3.png,32-APSK,Clean,High,0,0,0,0,32-APSK/32-APSK_Clean_3.png
32-APSK_Mixed_High_23.png,32-APSK,Mixed_High,High,1,1,1,1,32-APSK/32-APSK_Mixed_High_23.png
32-APSK_PhaseNoiseOnly_57.png,32-APSK,PhaseNoiseOnly,Medium,1,0,0,0,32-APSK/32-APSK_PhaseNoiseOnly_57.png
32-APSK_IQImbalanceOnly_35.png,32-APSK,IQImbalanceOnly,Medium,0,1,0,0,32-APSK/32-APSK_IQImbalanceOnly_35.png
32-APSK_Mixed_Medium_18.png,32-APSK,Mixed_Medium,Medium,1,1,0,0,32-APSK/32-APSK_Mixed_Medium_18.png
32-APSK_Mixed_Medium_46.png,32-APSK,Mixed_Medium,Medium,1,1,0,0,32-APSK/32-APSK_Mixed_Medium_46.png
32-APSK_JammingOnly_31.png,32-APSK,JammingOnly,Medium,0,0,1,0,32-APSK/32-APSK_JammingOnly_31.png
32-APSK_IQImbalanceOnly_13.png,32-APSK,IQImbalanceOnly,Medium,0,1,0,0,32-APSK/32-APSK_IQImbalanceOnly_13.png
32-APSK_Mixed_Medium_24.png,32-APSK,Mixed_Medium,Medium,1,1,0,0,32-APSK/32-APSK_Mixed_Medium_24.png
32-APSK_JammingOnly_45.png,32-APSK,JammingOnly,Medium,0,0,1,0,32-APSK/32-APSK_JammingOnly_45.png
32-APSK_IQImbalanceOnly_28.png,32-APSK,IQImbalanceOnly,Medium,0,1,0,0,32-APSK/32-APSK_IQImbalanceOnly_28.png
32-APSK_Mixed_High_48.png,32-APSK,Mixed_High,High,1,1,1,1,32-APSK/32-APSK_Mixed_High_48.png
32-APSK_IQImbalanceOnly_56.png,32-APSK,IQImbalanceOnly,Medium,0,1,0,0,32-APSK/32-APSK_IQImbalanceOnly_56.png
32-APSK_Clean_10.png,32-APSK,Clean,High,0,0,0,0,32-APSK/32-APSK_Clean_10.png
32-APSK_Mixed_High_57.png,32-APSK,Mixed_High,High,1,1,1,1,32-APSK/32-APSK_Mixed_High_57.png
32-APSK_Clean_11.png,32-APSK,Clean,High,0,0,0,0,32-APSK/32-APSK_Clean_11.png
32-APSK_JammingOnly_7.png,32-APSK,JammingOnly,Medium,0,0,1,0,32-APSK/32-APSK_JammingOnly_7.png
32-APSK_PhaseNoiseOnly_48.png,32-APSK,PhaseNoiseOnly,Medium,1,0,0,0,32-APSK/32-APSK_PhaseNoiseOnly_48.png
32-APSK_Mixed_Medium_36.png,32-APSK,Mixed_Medium,Medium,1,1,0,0,32-APSK/32-APSK_Mixed_Medium_36.png
32-APSK_Clean_49.png,32-APSK,Clean,High,0,0,0,0,32-APSK/32-APSK_Clean_49.png
32-APSK_Clean_12.png,32-APSK,Clean,High,0,0,0,0,32-APSK/32-APSK_Clean_12.png
32-APSK_Clean_24.png,32-APSK,Clean,High,0,0,0,0,32-APSK/32-APSK_Clean_24.png
32-APSK_JammingOnly_48.png,32-APSK,JammingOnly,Medium,0,0,1,0,32-APSK/32-APSK_JammingOnly_48.png
32-APSK_IQImbalanceOnly_48.png,32-APSK,IQImbalanceOnly,Medium,0,1,0,0,32-APSK/32-APSK_IQImbalanceOnly_48.png
32-APSK_IQImbalanceOnly_3.png,32-APSK,IQImbalanceOnly,Medium,0,1,0,0,32-APSK/32-APSK_IQImbalanceOnly_3.png
32-APSK_Clean_35.png,32-APSK,Clean,High,0,0,0,0,32-APSK/32-APSK_Clean_35.png
32-APSK_Clean_25.png,32-APSK,Clean,High,0,0,0,0,32-APSK/32-APSK_Clean_25.png
32-APSK_PhaseNoiseOnly_16.png,32-APSK,PhaseNoiseOnly,Medium,1,0,0,0,32-APSK/32-APSK_PhaseNoiseOnly_16.png
